Prev_LAT,Prev_LON,Prev_WIND,Prev_PRES
12.5201,99.6153,27.0,1002.0
12.9,99.0,25.0,1004.0
13.1721,98.5222,22.0,1005.0
13.4,98.0,20.0,1007.0
13.6601,97.2804,20.0,1007.0
13.8,96.5,20.0,1007.0
13.6949,95.7695,20.0,1007.0
13.5,95.1,20.0,1007.0
13.3849,94.4976,22.0,1005.0
13.3,94.0,25.0,1004.0
13.2498,93.6201,25.0,1004.0
13.2,93.3,25.0,1004.0
13.1149,92.9575,25.0,1004.0
13.0,92.6,25.0,1004.0
12.8575,92.2075,25.0,1004.0
12.7,91.8,25.0,1004.0
12.55,91.3925,25.0,1004.0
12.4,91.0,25.0,1004.0
12.235,90.6275,25.0,1004.0
12.1,90.3,25.0,1004.0
12.035,90.0201,25.0,1004.0
12.0,89.8,25.0,1004.0
11.9499,89.6425,25.0,1004.0
11.9,89.5,25.0,1004.0
11.8725,89.3226,25.0,1004.0
11.8,89.1,25.0,1004.0
11.6225,88.8149,25.0,1004.0
11.4,88.5,25.0,1004.0
11.2,88.2,22.0,1005.0
11.0,87.9,20.0,1007.0
10.77,87.5774,20.0,1007.0
10.6,87.3,20.0,1007.0
10.57,87.1201,22.0,1005.0
10.6,87.0,25.0,1004.0
10.5925,86.885,25.0,1004.0
10.6,86.8,25.0,1004.0
10.6425,86.75,25.0,1004.0
10.7,86.7,25.0,1004.0
10.75,86.615,25.0,1004.0
10.94,86.5,25.0,1004.0
11.0717,86.2383,25.0,1004.0
11.1571,86.1143,25.0,1004.0
11.2075,86.0383,27.0,1002.0
11.2,85.95,30.0,1000.0
11.1788,85.79,30.0,1001.0
11.15,85.6,30.0,1002.0
11.1288,85.3957,30.0,1001.0
11.1,85.25,30.0,1000.0
11.0575,85.225,30.0,1000.0
11.0,85.2,30.0,1000.0
10.7033,85.0483,30.0,1000.0
10.35,84.85,30.0,1000.0
10.21,84.7401,30.0,1000.0
10.1,84.6,30.0,1000.0
9.89507,84.3714,30.0,1000.0
9.65,84.05,30.0,1000.0
9.39872,83.6575,30.0,1000.0
9.45,83.5,30.0,1000.0
9.48918,83.2213,30.0,1000.0
9.6,82.85,30.0,1000.0
9.85255,82.4288,32.0,998.0
10.15,82.0,35.0,996.0
10.3604,81.7243,32.0,998.0
10.6,81.3,30.0,1000.0
10.9325,80.5325,30.0,1000.0
11.0,80.0,30.0,1000.0
11.0536,79.4862,27.0,1002.0
11.1143,78.9429,25.0,1004.0
11.2201,78.3051,22.0,1005.0
11.32,77.6,20.0,1007.0
11.3298,76.8849,20.0,1007.0
11.2,76.3,20.0,1007.0
11.0923,75.715,17.0,1008.0
11.0,75.1,15.0,1010.0
10.9126,74.3924,17.0,1008.0
10.9,73.7,20.0,1007.0
11.0121,73.15,20.0,1007.0
11.2,72.6,20.0,1007.0
11.3851,71.9,20.0,1007.0
11.6,71.2,20.0,1007.0
11.8496,70.6574,20.0,1007.0
12.1,70.1,20.0,1007.0
12.3377,69.3577,20.0,1007.0
12.5,68.6,20.0,1007.0
12.5297,67.9848,20.0,1007.0
12.5,67.4,20.0,1007.0
12.5222,66.7802,20.0,1007.0
12.5,66.1,20.0,1007.0
12.3424,65.3296,20.0,1007.0
12.2,64.5,20.0,1007.0
12.1975,63.6351,20.0,1007.0
12.3,62.8,20.0,1007.0
12.4996,62.0852,20.0,1007.0
12.7,61.4,20.0,1007.0
12.7803,60.5824,20.0,1007.0
12.8,59.9,20.0,1007.0
12.7919,59.6199,20.0,1007.0
12.8,59.4,20.0,1007.0
12.9151,58.9028,20.0,1007.0
13.0,58.3,20.0,1007.0
12.9375,57.6999,20.0,1007.0
12.8,57.1,20.0,1007.0
12.6502,56.5375,20.0,1007.0
5.6,66.4,15.0,1010.0
5.9175,66.1926,17.0,1008.0
6.2,65.9,20.0,1007.0
6.43497,65.4598,22.0,1005.0
6.7,64.9,25.0,1004.0
7.12243,64.2877,22.0,1005.0
7.5,63.6,20.0,1007.0
7.63736,62.8797,20.0,1007.0
7.7,62.1,20.0,1007.0
7.84254,61.2425,20.0,1007.0
8.0,60.4,20.0,1007.0
8.17986,59.6551,20.0,1007.0
8.3,59.0,20.0,1007.0
8.27988,58.4124,22.0,1005.0
8.2,57.9,25.0,1004.0
8.1574,57.435,22.0,1005.0
8.1,57.0,20.0,1007.0
7.9774,56.5649,22.0,1005.0
7.92,56.18,25.0,1004.0
7.99515,55.6051,30.0,1000.0
8.05714,55.0,35.0,996.0
8.03237,54.47,37.0,994.0
8.0,54.0,40.0,993.0
7.99622,53.5238,42.0,991.0
8.0,53.1,45.0,989.0
7.99996,52.7563,40.0,992.0
8.0,52.7,35.0,996.0
8.00015,52.392,35.0,996.0
8.0,52.05,35.0,996.0
7.99995,51.9375,35.0,996.0
8.0,51.9,35.0,996.0
7.99999,51.8288,35.0,996.0
8.0,51.75,35.0,996.0
7.99251,51.65,37.0,994.0
8.0,51.3,40.0,993.0
8.04277,51.1984,37.0,994.0
8.1,51.15,35.0,996.0
8.14252,50.905,35.0,996.0
8.2,50.6,35.0,996.0
8.27334,50.3515,35.0,996.0
8.42857,50.0571,35.0,996.0
8.66162,49.6633,35.0,996.0
8.94,49.22,35.0,996.0
9.22254,48.6151,32.0,998.0
9.4,48.0,30.0,1000.0
9.45744,47.4273,27.0,1002.0
9.5,46.9,25.0,1004.0
9.62258,46.4327,25.0,1004.0
13.3,90.0,20.0,1007.0
13.6352,89.4551,22.0,1005.0
14.0,88.9,25.0,1004.0
14.395,88.3352,25.0,1004.0
14.7,87.8,25.0,1004.0
14.8024,87.3272,25.0,1004.0
14.8,86.9,25.0,1004.0
14.7925,86.4699,30.0,1000.0
14.74,86.18,35.0,996.0
14.7666,85.885,35.0,996.0
14.7857,85.5571,35.0,996.0
14.8862,85.257,37.0,994.0
15.0,85.05,40.0,993.0
14.9675,84.8925,40.0,993.0
14.95,84.5,40.0,993.0
14.9887,84.2344,45.0,989.0
15.05,84.1,50.0,985.0
15.1,84.0675,50.0,985.0
15.25,84.05,50.0,985.0
15.3037,84.0287,52.0,983.0
15.4,83.95,55.0,982.0
15.4288,83.9037,57.0,980.0
15.5,83.75,60.0,978.0
15.5712,83.6537,62.0,976.0
15.65,83.55,65.0,974.0
15.7963,83.4288,67.0,972.0
15.9,83.3,70.0,970.0
16.0075,83.1325,67.0,972.0
16.1,82.95,65.0,974.0
16.1075,82.7325,65.0,974.0
16.15,82.6,65.0,974.0
16.1462,82.275,62.0,976.0
16.15,81.95,60.0,978.0
16.19,81.7288,57.0,980.0
16.2,81.4,55.0,982.0
16.0425,81.2111,42.0,991.0
15.8429,80.8143,30.0,1000.0
15.8737,80.4827,27.0,1002.0
16.06,80.16,25.0,1004.0
16.2699,79.7349,22.0,1005.0
16.5,79.4,20.0,1007.0
16.8226,79.0928,20.0,1007.0
7.3,103.3,15.0,1010.0
6.97748,103.235,15.0,1010.0
6.8,103.1,15.0,1010.0
6.84254,102.858,17.0,1008.0
6.9,102.6,20.0,1007.0
6.72248,102.435,20.0,1007.0
6.5,102.3,20.0,1007.0
6.37,102.15,17.0,1008.0
6.3,102.0,15.0,1010.0
6.27748,101.865,15.0,1010.0
6.3,101.7,15.0,1010.0
6.3275,101.472,15.0,1010.0
6.4,101.2,15.0,1010.0
6.55748,100.915,15.0,1010.0
6.7,100.6,15.0,1010.0
6.73002,100.242,15.0,1010.0
6.7,99.9,15.0,1010.0
6.67247,99.6275,17.0,1007.0
6.6,99.4,20.0,1004.0
6.44247,99.2,20.0,1005.0
6.3,99.0,20.0,1007.0
6.24002,98.735,20.0,1007.0
6.3,98.5,20.0,1007.0
6.51246,98.4,22.0,1005.0
6.8,98.3,25.0,1004.0
7.035,98.08,25.0,1004.0
7.3,97.8,25.0,1004.0
7.635,97.5075,25.0,1004.0
8.0,97.2,25.0,1004.0
8.34999,96.8925,30.0,1000.0
8.66,96.58,35.0,996.0
8.92648,96.3499,35.0,996.0
9.22857,96.0571,35.0,996.0
9.63797,95.6024,37.0,994.0
10.0,95.2,40.0,993.0
10.1575,95.0,42.0,991.0
10.55,94.55,45.0,989.0
10.7575,94.1175,47.0,987.0
11.0,93.7,50.0,985.0
11.1037,93.5462,52.0,983.0
11.45,93.15,55.0,982.0
11.5325,92.7462,57.0,980.0
11.85,92.6,60.0,978.0
11.9037,92.2212,62.0,976.0
11.95,91.85,65.0,974.0
12.0,91.725,67.0,972.0
12.3,91.6,70.0,970.0
12.35,91.2325,72.0,968.0
12.4,91.1,75.0,967.0
12.45,90.9362,75.0,967.0
12.5,90.5,75.0,967.0
12.55,90.0537,75.0,967.0
12.6,89.6,75.0,967.0
12.8962,89.15,75.0,967.0
12.95,88.7,75.0,967.0
13.0174,88.5112,72.0,971.0
13.15,88.05,70.0,975.0
13.3,87.5363,70.0,972.0
13.55,87.0,70.0,970.0
13.64,86.46,67.0,972.0
13.95,85.95,65.0,974.0
13.9536,85.5211,65.0,974.0
14.2,85.1,65.0,974.0
14.2312,84.6187,57.0,979.0
14.55,84.1,50.0,985.0
14.6675,83.5501,45.0,989.0
15.05,82.5,40.0,993.0
15.2537,82.0887,37.0,994.0
15.3,81.7,35.0,996.0
15.4532,81.3717,35.0,996.0
15.52,81.04,35.0,996.0
15.3774,80.5718,30.0,1000.0
15.4,80.0,25.0,1004.0
15.6703,79.406,22.0,1005.0
9.0,84.3,15.0,1010.0
9.0525,84.2025,17.0,1008.0
9.1,84.1,20.0,1007.0
9.1425,83.9925,22.0,1005.0
9.2,83.9,25.0,1004.0
9.29249,83.8425,25.0,1004.0
9.4,83.8,25.0,1004.0
9.5075,83.7425,27.0,1002.0
9.6,83.7,30.0,1000.0
9.726,83.748,32.0,998.0
9.8,83.8,35.0,996.0
9.88695,83.8529,37.0,994.0
10.0,83.9,40.0,993.0
10.1,83.9175,42.0,991.0
10.2,83.95,45.0,989.0
10.2835,84.0229,47.0,987.0
10.35,84.1,50.0,985.0
10.3925,84.1538,52.0,983.0
10.55,84.25,55.0,982.0
10.6887,84.3288,55.0,982.0
10.9,84.4,55.0,982.0
11.0175,84.4787,57.0,980.0
11.25,84.5,60.0,978.0
11.55,84.5463,62.0,976.0
11.85,84.55,65.0,974.0
12.0788,84.6,65.0,974.0
12.35,84.7,65.0,974.0
12.625,84.7113,65.0,974.0
12.95,84.7,65.0,974.0
13.175,84.675,65.0,974.0
13.4,84.65,65.0,974.0
13.6287,84.6425,62.0,976.0
13.85,84.65,60.0,978.0
14.0575,84.6675,60.0,978.0
14.3,84.7,60.0,978.0
14.4325,84.75,62.0,976.0
14.6,84.8,65.0,974.0
14.7037,84.8288,65.0,974.0
14.8,84.9,65.0,974.0
14.8425,84.9213,67.0,972.0
15.0,85.05,70.0,970.0
15.265,85.2687,77.0,964.0
15.4,85.3,85.0,959.0
15.5263,85.2263,82.0,961.0
15.3,84.95,80.0,963.0
15.0825,84.725,72.0,968.0
14.9,84.55,65.0,974.0
14.6612,84.3925,57.0,979.0
14.4,84.1,50.0,985.0
14.1037,83.8288,47.0,987.0
13.8,83.6,45.0,989.0
13.575,83.4325,45.0,989.0
13.35,83.25,45.0,989.0
13.1075,83.0102,37.0,994.0
12.85,82.7,30.0,1000.0
12.6132,82.3514,30.0,1000.0
12.3,81.95,30.0,1000.0
11.8612,81.5176,30.0,1000.0
11.4,81.2,30.0,1000.0
10.8773,80.8413,27.0,1002.0
10.4,80.3,25.0,1004.0
10.1504,79.5918,25.0,1004.0
7.6,85.5,15.0,1010.0
7.64252,85.2925,17.0,1008.0
7.7,85.1,20.0,1007.0
7.78499,84.935,22.0,1005.0
7.9,84.8,25.0,1004.0
8.04249,84.7,25.0,1004.0
8.2,84.6,25.0,1004.0
8.34998,84.4725,25.0,1003.0
8.5,84.3,25.0,1003.0
8.65751,84.065,27.0,1001.0
8.8,83.8,30.0,999.0
8.83199,83.54,32.0,997.0
9.0,83.2,35.0,996.0
9.0708,82.995,35.0,996.0
9.05,82.9,35.0,996.0
9.12126,82.6825,37.0,994.0
9.2,82.45,40.0,993.0
9.26228,82.2457,40.0,993.0
9.3,82.1,40.0,993.0
9.30375,82.025,40.0,993.0
9.3,81.85,40.0,993.0
9.29999,81.7127,37.0,994.0
9.3,81.6,35.0,996.0
9.3,81.4888,35.0,996.0
9.3,81.4,35.0,996.0
9.29725,81.3776,35.0,996.0
9.3,81.3,35.0,996.0
9.31125,81.0788,32.0,998.0
9.05,80.85,30.0,1000.0
8.90379,80.7307,27.0,1002.0
8.8,80.65,25.0,1004.0
8.65387,80.5211,25.0,1004.0
8.44544,80.3414,25.0,1004.0
8.18377,80.1318,25.0,1004.0
7.92,79.92,25.0,1004.0
7.72748,79.75,25.0,1004.0
7.6,79.6,25.0,1004.0
7.47001,79.4,25.0,1004.0
7.4,79.2,25.0,1004.0
7.41998,79.05,25.0,1004.0
7.5,78.9,25.0,1004.0
7.59999,78.715,25.0,1004.0
7.7,78.5,25.0,1004.0
7.74993,78.2874,25.0,1004.0
7.8,78.0,25.0,1004.0
7.88766,77.5876,22.0,1005.0
12.4,68.3,20.0,1007.0
12.62,68.1401,20.0,1007.0
12.8,68.0,20.0,1007.0
12.915,67.8925,22.0,1005.0
13.0,67.8,25.0,1004.0
13.1,67.6775,25.0,1003.0
13.2,67.6,25.0,1002.0
13.2849,67.5751,27.0,1001.0
13.4,67.7,30.0,1000.0
13.5626,68.055,30.0,1000.0
13.8,68.5,30.0,1000.0
14.1351,68.9247,30.0,1000.0
14.5,69.2,30.0,1000.0
14.8074,69.1827,32.0,998.0
15.1,69.0,35.0,996.0
15.415,68.8225,37.0,994.0
15.7,68.6,40.0,993.0
15.838,68.386,42.0,991.0
16.0667,68.0667,45.0,989.0
16.295,67.775,47.0,987.0
16.45,67.55,50.0,985.0
16.4928,67.3731,52.0,983.0
16.55,67.2,55.0,982.0
16.7387,66.9787,55.0,982.0
16.95,66.7,55.0,982.0
17.1325,66.475,55.0,982.0
17.4,66.2,55.0,982.0
17.5575,65.9749,55.0,982.0
17.6,65.75,55.0,982.0
17.675,65.5788,55.0,982.0
17.9,65.25,55.0,982.0
18.0463,64.9462,50.0,985.0
18.15,64.65,45.0,989.0
18.3357,64.3357,42.0,991.0
18.5,64.1,40.0,993.0
18.7779,63.9862,37.0,994.0
19.3,64.1,35.0,996.0
19.8741,64.4002,30.0,1000.0
20.4,64.6,25.0,1004.0
20.7,64.4,25.0,1004.0
21.2,64.0,20.0,1007.0
21.3885,63.9042,20.0,1007.0
21.4,64.0,20.0,1007.0
21.4575,64.0775,20.0,1007.0
21.5,64.2,20.0,1007.0
21.55,64.3425,20.0,1007.0
21.6,64.5,20.0,1007.0
21.6575,64.6425,17.0,1008.0
21.7,64.8,15.0,1010.0
21.7101,64.99,15.0,1010.0
10.7,96.1,15.0,1010.0
10.6925,96.0075,17.0,1008.0
10.7,95.9,20.0,1007.0
10.735,95.765,22.0,1005.0
10.8,95.6,25.0,1004.0
10.8925,95.415,25.0,1004.0
11.0,95.2,25.0,1004.0
11.18,94.966,25.0,1004.0
11.3667,94.7333,25.0,1004.0
11.5403,94.4459,27.0,1002.0
11.7,94.1,30.0,1000.0
11.7962,93.7999,30.0,1000.0
11.9,93.5,30.0,1000.0
12.0431,93.1709,32.0,998.0
12.2,92.85,35.0,996.0
12.35,92.5575,37.0,994.0
12.55,92.1,40.0,993.0
12.7538,91.4388,42.0,991.0
12.9,90.85,45.0,989.0
13.0824,90.41,47.0,987.0
13.25,90.1,50.0,985.0
13.4537,89.6425,52.0,983.0
13.6,89.3,55.0,982.0
13.6962,89.0675,57.0,980.0
13.8,88.85,60.0,978.0
13.9212,88.6462,60.0,978.0
14.05,88.45,60.0,978.0
14.1212,88.2,60.0,978.0
14.2,88.0,60.0,978.0
14.4,87.8,62.0,976.0
14.55,87.65,65.0,974.0
14.775,87.35,65.0,974.0
14.9,87.15,65.0,974.0
15.1,86.9612,70.0,970.0
15.3,86.8,75.0,967.0
15.4863,86.5288,80.0,963.0
15.6,86.3,85.0,959.0
15.725,86.0174,90.0,955.0
15.85,85.7,95.0,952.0
15.975,85.4175,100.0,948.0
16.1,85.15,105.0,944.0
16.1175,85.0174,110.0,940.0
16.2,84.85,115.0,937.0
16.3137,84.7825,115.0,937.0
16.55,84.65,115.0,937.0
16.8,84.3899,115.0,937.0
17.15,84.15,115.0,937.0
17.375,83.7751,115.0,937.0
17.6,83.4,115.0,937.0
17.7887,83.0748,110.0,940.0
18.0,82.8,105.0,944.0
18.3238,82.5287,92.0,953.0
18.75,82.25,80.0,963.0
19.0138,82.0851,67.0,972.0
19.7,81.55,55.0,982.0
20.4787,81.4562,47.0,987.0
20.8286,81.4143,40.0,993.0
21.1382,81.4125,35.0,996.0
10.8,62.1,15.0,1010.0
10.9625,61.9425,15.0,1010.0
11.1,61.8,15.0,1010.0
11.2,61.685,17.0,1008.0
11.3,61.6,20.0,1007.0
11.45,61.52,20.0,1007.0
11.6,61.5,20.0,1007.0
11.7075,61.57,20.0,1007.0
11.8,61.7,20.0,1007.0
11.8925,61.8425,22.0,1005.0
12.0,62.0,25.0,1004.0
12.12,62.165,27.0,1002.0
12.34,62.14,30.0,1000.0
12.5516,62.0617,30.0,1000.0
12.7286,62.0143,30.0,1000.0
12.9741,61.9298,32.0,998.0
13.25,61.9,35.0,996.0
13.3461,61.9089,35.0,996.0
13.45,62.0,35.0,996.0
13.7785,62.274,37.0,994.0
14.05,62.5,40.0,993.0
14.0787,62.5,42.0,991.0
14.15,62.5,45.0,989.0
14.1712,62.5037,50.0,985.0
14.25,62.5,55.0,982.0
14.3463,62.4788,55.0,982.0
14.45,62.45,55.0,982.0
14.5537,62.4325,60.0,978.0
14.75,62.4,65.0,974.0
14.825,62.3287,67.0,972.0
14.85,62.25,70.0,970.0
14.9,62.1963,75.0,966.0
15.0,62.15,80.0,963.0
15.0675,62.1075,85.0,959.0
15.2,62.05,90.0,956.0
15.435,61.8426,92.0,954.0
15.6,61.75,95.0,952.0
15.76,61.6812,97.0,950.0
15.95,61.65,100.0,948.0
16.335,61.6824,107.0,942.0
16.75,61.8,115.0,937.0
17.2438,61.7539,115.0,937.0
17.65,61.7,115.0,937.0
17.94,61.685,110.0,940.0
18.1,61.8,105.0,944.0
18.475,61.835,100.0,948.0
18.7,61.9,95.0,952.0
18.8325,61.9813,87.0,957.0
19.0,62.2,80.0,963.0
19.1675,62.5175,75.0,966.0
19.25,62.85,70.0,970.0
19.375,63.1575,65.0,974.0
19.55,63.55,60.0,978.0
19.79,63.9288,55.0,981.0
20.05,64.15,50.0,985.0
20.0713,64.3826,47.0,987.0
20.25,64.55,45.0,989.0
20.3862,64.6425,40.0,992.0
20.4857,64.7571,35.0,996.0
20.605,64.9434,32.0,998.0
20.7,65.02,30.0,1000.0
20.8425,65.0725,27.0,1002.0
21.0,65.1,25.0,1004.0
21.2,65.08,25.0,1004.0
21.4,65.0,25.0,1004.0
21.58,64.8801,22.0,1005.0
21.7,64.7,20.0,1007.0
21.7226,64.4574,20.0,1007.0
21.7,64.2,20.0,1007.0
21.6999,64.0,20.0,1007.0
21.7,63.8,20.0,1007.0
21.7001,63.5625,17.0,1008.0
12.8,87.8,20.0,1007.0
12.8875,87.7,20.0,1007.0
13.0,87.6,20.0,1007.0
13.12,87.5,22.0,1005.0
13.2,87.4333,25.0,1004.0
13.3196,87.3857,27.0,1002.0
13.5,87.35,30.0,1000.0
13.6742,87.2625,32.0,998.0
13.8,87.25,35.0,996.0
13.8151,87.4277,32.0,998.0
13.75,87.65,30.0,1000.0
13.7267,87.8927,27.0,1002.0
13.7,88.1,25.0,1004.0
13.6237,88.1812,25.0,1004.0
13.6,88.15,25.0,1004.0
13.7115,88.014,25.0,1004.0
13.9,87.85,25.0,1004.0
14.115,87.7401,25.0,1004.0
14.2,87.6,25.0,1004.0
14.2078,87.492,25.0,1004.0
14.2,87.35,25.0,1004.0
14.2425,87.1337,25.0,1004.0
14.3,86.8286,25.0,1004.0
14.3859,86.4226,22.0,1005.0
14.46,85.94,20.0,1007.0
14.4373,85.4499,20.0,1007.0
14.3,85.1,20.0,1007.0
14.1275,84.6648,20.0,1007.0
14.0,84.2,20.0,1007.0
13.9975,83.7276,20.0,1007.0
14.1,83.3,20.0,1007.0
14.2774,82.97,20.0,1007.0
14.5,82.7,20.0,1007.0
14.7076,82.4475,20.0,1007.0
13.1,68.5,25.0,1004.0
13.45,68.5599,25.0,1004.0
13.8,68.6,25.0,1004.0
14.15,68.6075,25.0,1004.0
14.5,68.6,25.0,1004.0
14.865,68.6075,27.0,1002.0
15.2,68.6,30.0,1000.0
15.26,68.54,35.0,996.0
15.4667,68.4,40.0,993.0
15.816,68.3008,40.0,993.0
16.2,68.25,40.0,993.0
16.5318,68.2815,40.0,993.0
16.85,68.25,40.0,993.0
17.2432,68.0473,40.0,993.0
17.7,67.55,40.0,993.0
17.9635,67.1588,42.0,991.0
18.0,67.0,45.0,989.0
18.4599,66.6175,45.0,989.0
18.7,66.4,45.0,989.0
18.9462,66.1037,47.0,987.0
19.3,65.7,50.0,985.0
19.6574,65.365,50.0,985.0
20.1,65.05,50.0,985.0
20.2189,64.8,50.0,985.0
20.45,64.35,50.0,985.0
20.6361,63.7924,50.0,985.0
20.95,63.25,50.0,985.0
21.0863,62.8075,52.0,983.0
21.1,62.6,55.0,982.0
21.1576,62.2812,55.0,982.0
21.15,62.0,55.0,982.0
21.1287,61.7525,55.0,982.0
21.1,61.55,55.0,982.0
21.0287,61.2887,52.0,983.0
21.0,61.25,50.0,985.0
20.7829,61.083,47.0,987.0
20.75,61.1,45.0,989.0
20.8,61.15,45.0,989.0
20.8,60.9,45.0,989.0
20.8101,60.7659,45.0,989.0
20.8,60.55,45.0,989.0
20.8,60.3675,42.0,991.0
20.8,60.15,40.0,993.0
20.8,59.9425,37.0,994.0
20.8,59.9,35.0,996.0
20.8038,59.825,35.0,996.0
20.8,59.75,35.0,996.0
20.78,59.7062,32.0,998.0
21.58,90.4,25.0,996.0
21.3719,90.3706,27.0,998.0
21.2857,90.4572,30.0,1000.0
21.25,90.6813,30.0,1000.0
21.15,90.85,30.0,995.0
21.0159,91.004,32.0,995.0
20.95,91.1,35.0,996.0
21.0137,91.1038,35.0,996.0
21.1,91.15,35.0,996.0
21.223,91.2263,37.0,994.0
21.35,91.3,40.0,993.0
21.4325,91.3288,40.0,993.0
21.5,91.35,40.0,993.0
21.5457,91.4,42.0,991.0
21.65,91.45,45.0,989.0
21.875,91.4862,45.0,989.0
22.05,91.5,45.0,989.0
22.1425,91.4825,42.0,991.0
22.25,91.45,40.0,993.0
22.4675,91.3899,37.0,994.0
22.7143,91.2286,35.0,996.0
22.9392,91.0634,32.0,998.0
12.7,71.3,25.0,1004.0
12.5725,71.3375,27.0,1002.0
12.5,71.4,30.0,1000.0
12.52,71.5,30.0,1000.0
12.6,71.6,30.0,1000.0
12.7,71.68,30.0,1000.0
12.8,71.7,30.0,1000.0
12.865,71.6225,30.0,1000.0
12.9,71.5,30.0,1000.0
12.885,71.4,30.0,1000.0
12.9,71.3,30.0,1000.0
13.035,71.2,30.0,1000.0
13.2,71.1,30.0,1000.0
13.3075,71.0,30.0,1000.0
13.4,70.9,30.0,1000.0
13.4925,70.8,30.0,1000.0
13.68,70.62,30.0,1000.0
13.8233,70.505,32.0,998.0
13.9857,70.4143,35.0,996.0
14.1394,70.3157,32.0,998.0
14.3,70.2,30.0,1000.0
14.5038,70.0575,30.0,1000.0
14.7,69.9,30.0,1000.0
14.841,69.7411,30.0,1000.0
14.95,69.6,30.0,1000.0
15.05,69.485,30.0,1000.0
15.1,69.4,30.0,1000.0
15.1699,69.3836,27.0,1002.0
15.25,69.4,25.0,1004.0
15.3213,69.4037,25.0,1004.0
15.4,69.4,25.0,1004.0
15.4966,69.3828,25.0,1004.0
15.5857,69.3286,25.0,1004.0
15.6667,69.2683,22.0,1005.0
10.7,65.1,25.0,1004.0
10.89,65.005,25.0,1004.0
11.1,64.9,25.0,1004.0
11.3425,64.785,27.0,1002.0
11.6,64.7,30.0,1000.0
11.7554,64.7327,32.0,998.0
12.0,64.7667,35.0,996.0
12.3515,64.7942,35.0,996.0
12.65,64.8,45.0,989.0
12.875,64.7574,45.0,989.0
13.05,64.65,45.0,989.0
13.2938,64.4035,45.0,989.0
13.55,64.25,50.0,985.0
13.7,64.0938,52.0,983.0
13.85,63.75,55.0,982.0
14.015,63.4575,60.0,978.0
14.15,63.2,65.0,974.0
14.265,62.7749,72.0,968.0
14.25,62.45,80.0,963.0
14.2537,62.2,90.0,955.0
14.25,61.8,100.0,948.0
14.2288,61.4712,115.0,937.0
14.2,61.1,130.0,926.0
14.125,60.8175,127.0,927.0
14.05,60.6,125.0,929.0
13.975,60.3788,122.0,931.0
13.9,60.15,120.0,933.0
13.8712,59.8612,117.0,935.0
13.85,59.55,115.0,937.0
13.7963,59.1575,112.0,939.0
13.8,58.7,110.0,941.0
13.8037,58.2963,110.0,941.0
13.8,57.9,110.0,941.0
13.7787,57.525,110.0,941.0
13.75,57.2,110.0,941.0
13.675,56.8,112.0,939.0
13.65,56.4,115.0,937.0
13.5712,56.0825,115.0,937.0
13.55,55.65,115.0,937.0
13.55,55.165,117.0,935.0
13.55,54.65,120.0,933.0
13.5325,54.175,120.0,933.0
13.4,53.65,120.0,933.0
13.2924,53.0962,115.0,937.0
13.2,52.55,110.0,941.0
13.2137,52.1501,107.0,942.0
13.3,51.6,105.0,944.0
13.3175,51.0499,102.0,946.0
13.4,50.55,100.0,948.0
13.5175,50.0388,95.0,952.0
13.7,49.6,90.0,956.0
13.8402,49.2801,82.0,961.0
14.0,48.85,75.0,967.0
14.1,48.4,60.0,978.0
14.05,47.85,50.0,985.0
14.0528,47.6358,45.0,989.0
14.1143,47.4286,40.0,993.0
14.1799,47.2379,35.0,996.0
14.0,66.9,20.0,1007.0
13.9851,66.6499,22.0,1005.0
14.0,66.4,25.0,1004.0
14.0574,66.1376,27.0,1002.0
14.1,65.84,30.0,1000.0
14.0767,65.4149,32.0,998.0
14.0429,64.8,35.0,996.0
14.0129,64.3169,35.0,996.0
13.95,63.95,35.0,996.0
13.8537,63.6175,37.0,994.0
13.8,63.3,40.0,993.0
13.7,62.9213,40.0,993.0
13.6,62.5,40.0,993.0
13.45,62.1963,42.0,991.0
13.25,61.9,45.0,989.0
13.15,61.55,45.0,989.0
13.05,61.15,45.0,989.0
12.9462,60.9037,45.0,989.0
12.9,60.65,45.0,989.0
12.8212,60.3788,50.0,985.0
12.8,60.05,55.0,982.0
12.7674,59.6362,60.0,978.0
12.7,59.25,65.0,974.0
12.6713,58.8113,72.0,968.0
12.75,58.35,80.0,963.0
12.7074,57.8575,85.0,959.0
12.75,57.3,90.0,956.0
12.7287,56.7075,97.0,950.0
12.7,56.1,105.0,944.0
12.6711,55.5075,107.0,942.0
12.65,54.9,110.0,941.0
12.6537,54.2076,102.0,946.0
12.65,53.5,95.0,952.0
12.6074,52.8462,87.0,957.0
12.45,52.25,80.0,963.0
12.3924,51.5712,75.0,966.0
12.25,50.9,70.0,970.0
12.235,50.21,65.0,974.0
12.25,49.55,60.0,978.0
12.3424,48.895,55.0,981.0
12.45,48.3,50.0,985.0
12.4999,47.96,45.0,989.0
12.6,47.65,40.0,993.0
12.6925,47.325,35.0,996.0
12.85,47.0,30.0,1000.0
13.0387,46.7713,27.0,1002.0
13.25,46.6,25.0,1004.0
13.4541,46.5591,22.0,1005.0
10.0,80.8,25.0,1001.0
10.485,81.0033,25.0,1000.0
10.82,81.08,25.0,1000.0
11.1972,81.1213,27.0,1000.0
11.65,81.1,30.0,1000.0
12.0575,81.125,32.0,998.0
12.45,81.15,35.0,996.0
12.7849,81.16,37.0,994.0
13.1,81.2,40.0,993.0
13.4362,81.3,42.0,991.0
